   0    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   1    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   2    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   3    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   4    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   5    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   6    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   7    8.227284098439e-08    0.000000000000e+00    2.974709616410e-07    0.000000000000e+00   -1.473282736697e-06    0.000000000000e+00   -1.707257752059e-06    0.000000000000e+00
   8    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
   9    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  10    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  11    4.853569990360e-08    0.000000000000e+00    2.771005540581e-07    0.000000000000e+00   -2.275974338772e-06    0.000000000000e+00   -2.520773477954e-06    0.000000000000e+00
  12   -1.465880700380e-06    0.000000000000e+00   -1.288071302952e-06    0.000000000000e+00   -8.972518799055e-07    0.000000000000e+00   -1.095412017094e-06    0.000000000000e+00
  13    1.511643574759e-07    0.000000000000e+00    2.418586575459e-07    0.000000000000e+00   -2.482196350684e-06    0.000000000000e+00   -2.584064759503e-06    0.000000000000e+00
  14    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  15    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  16    6.682889619469e-08    0.000000000000e+00    1.776812723620e-07    0.000000000000e+00   -2.355437572987e-06    0.000000000000e+00   -2.469519586157e-06    0.000000000000e+00
  17   -1.271812607229e-06    0.000000000000e+00   -1.215512384078e-06    0.000000000000e+00   -1.016977080326e-06    0.000000000000e+00   -1.085345843421e-06    0.000000000000e+00
  18    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  19    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  20    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  21    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  22    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  23   -1.034279648593e-06    0.000000000000e+00   -1.127861196437e-06    0.000000000000e+00   -1.062807655217e-06    0.000000000000e+00   -1.001603209261e-06    0.000000000000e+00
  24    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00    0.000000000000e+00
  25   -1.299384507547e-06   -1.948762246684e-06   -1.470577899454e-06   -1.993571686398e-06   -2.910700686698e-06    1.447360091333e-06   -2.802493554555e-06    1.520307250757e-06
  26   -7.042851848382e-07    0.000000000000e+00   -7.829069090803e-07    0.000000000000e+00   -1.416145437361e-06    0.000000000000e+00   -1.368405037283e-06    0.000000000000e+00
  27   -3.214323214706e-06   -6.002405370964e-06   -3.724278940354e-06   -5.988378688926e-06   -7.276107680809e-06    4.735348738905e-06   -6.949880116736e-06    4.809859547095e-06
  28   -3.423217094678e-06   -4.708981578005e-06   -4.029569026898e-06   -4.706912932306e-06   -7.005918178038e-06    3.514332775012e-06   -6.612850484089e-06    3.578209316402e-06
  29   -3.810560883721e-06   -4.511896349868e-06   -4.444947535376e-06   -4.581605935527e-06   -6.522521744046e-06    3.294583166280e-06   -6.126650532678e-06    3.441407670834e-06
  30   -4.362352228782e-06   -8.798077942629e-06   -5.336601134331e-06   -8.986728062155e-06   -1.010888900055e-05    6.688134362776e-06   -9.527846486890e-06    7.069512321323e-06
  31   -4.192254891677e-06   -4.672912382375e-06   -4.875272679783e-06   -4.688099579653e-06   -6.263733666856e-06    3.608577117120e-06   -5.834318471898e-06    3.740489773918e-06
  32   -4.713634098152e-06   -3.757372496693e-06   -5.502088242793e-06   -3.730169510163e-06   -5.864249033039e-06    2.874450274248e-06   -5.348980721465e-06    2.942269929918e-06
  33   -7.897308933025e-06   -1.057029385265e-05   -9.536654033582e-06   -1.072169379768e-05   -1.091715603252e-05    8.204816367652e-06   -9.895155926642e-06    8.607585186837e-06
  34   -8.139113560901e-06   -1.032183809002e-05   -9.910252629197e-06   -1.048922513291e-05   -1.057629378920e-05    8.033934136620e-06   -9.454695828026e-06    8.475413778797e-06
  35   -6.482465323643e-06   -1.730831172608e-05   -9.350223081128e-06   -1.774038537405e-05   -1.767478715919e-05    1.668052573223e-05   -1.559914562677e-05    1.754201548465e-05
  36   -2.042449750661e-06   -2.318789483979e-05   -6.493785349448e-06   -2.397581556579e-05   -2.874079655157e-05    2.687303822313e-05   -2.527204742364e-05    2.823393697327e-05
  37    1.819379008339e-06   -2.253622551507e-05   -3.707579026013e-06   -2.346734618186e-05   -3.436508268351e-05    3.054444096051e-05   -2.987582593050e-05    3.213053787476e-05
  38   -2.511962975404e-06   -2.642635627126e-05   -9.076273272512e-06   -2.753173430392e-05   -3.372580977157e-05    3.326079240651e-05   -2.853833575500e-05    3.517450386425e-05
  39   -1.102890928451e-05   -5.280912228045e-05   -2.126018625859e-05   -5.525259985006e-05   -4.342781903688e-05    5.816230986966e-05   -3.567665407900e-05    6.181941716932e-05
  40   -1.219429941557e-05   -4.770363739226e-05   -2.235348620161e-05   -4.988317959942e-05   -4.048499977216e-05    5.472994598676e-05   -3.264322003815e-05    5.814349060529e-05
  41   -1.923728632391e-05   -4.959215220879e-05   -2.965389285237e-05   -5.173940007808e-05   -3.565470979083e-05    5.631144085783e-05   -2.772921652650e-05    5.966862227069e-05
  42   -2.628535912663e-05   -5.953272557235e-05   -3.869401189149e-05   -6.227885751287e-05   -3.575569644454e-05    6.701255188091e-05   -2.639170270413e-05    7.108021964086e-05
  43   -3.265215491410e-05   -7.539403304690e-05   -4.794012420462e-05   -7.924412784632e-05   -4.122523750993e-05    8.184730540961e-05   -2.998540003318e-05    8.724814688321e-05
  44   -4.159606760368e-05   -1.055348402588e-04   -6.120604666648e-05   -1.128872609115e-04   -4.798970985576e-05    1.145342466771e-04   -3.371985440026e-05    1.232388895005e-04
  45   -6.023090463714e-05   -1.517304044683e-04   -8.744018850848e-05   -1.639049150981e-04   -5.509247421287e-05    1.609686878510e-04   -3.566228042473e-05    1.747819478624e-04
  46   -7.610353350174e-05   -1.873344153864e-04   -1.102032474591e-04   -2.032647171291e-04   -6.147065141704e-05    1.943962561199e-04   -3.760270192288e-05    2.124318416463e-04
  47   -8.856197382556e-05   -2.072005154332e-04   -1.278807758354e-04   -2.254343853565e-04   -6.327434675768e-05    2.123661106452e-04   -3.603285585996e-05    2.330953866476e-04
  48   -9.616711759008e-05   -2.123341691913e-04   -1.386086805724e-04   -2.317102043889e-04   -6.154766742839e-05    2.161291049561e-04   -3.225379623473e-05    2.381997182965e-04
  49   -1.073858074960e-04   -2.365376421949e-04   -1.559678348713e-04   -2.586997870822e-04   -6.584045331692e-05    2.377861674177e-04   -3.257888965891e-05    2.633287513163e-04
  50   -1.132651595981e-04   -2.414836053504e-04   -1.654104999034e-04   -2.644939522725e-04   -6.635459430981e-05    2.406675630482e-04   -3.092528277193e-05    2.677828306332e-04
  51   -1.263957528863e-04   -2.630762173794e-04   -1.853735739132e-04   -2.890464966185e-04   -6.878167914692e-05    2.595708647277e-04   -2.909457543865e-05    2.902276173700e-04
  52   -1.386318181176e-04   -2.749801205937e-04   -2.034918434219e-04   -3.024998586625e-04   -6.823677540524e-05    2.689764660317e-04   -2.492565363355e-05    3.017164126504e-04
  53   -1.465052337153e-04   -2.775162865873e-04   -2.153366949642e-04   -3.053473192267e-04   -6.762802513549e-05    2.697071176954e-04   -2.203156327596e-05    3.034431720152e-04
  54   -1.537823700346e-04   -2.808287972584e-04   -2.266735828016e-04   -3.090568061452e-04   -6.741996185156e-05    2.711956331041e-04   -1.953539867827e-05    3.061873139814e-04
  55   -1.602831471246e-04   -2.848577278201e-04   -2.375077456236e-04   -3.136901650578e-04   -6.772173946956e-05    2.733168657869e-04   -1.740510560921e-05    3.096905129496e-04
